EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,EducationField,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TotalWorkingYears,NumCompaniesWorked,JobLevel,MonthlyIncome,HourlyRate,DailyRate,MonthlyRate,PercentSalaryHike,DistanceFromHome,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,JobInvolvement,PerformanceRating,TrainingTimesLastYear,OverTime,BusinessTravel,StockOptionLevel,AttritionRisk,Attrition
EMP0508,28,Female,Married,Operations,Logistics Coordinator,1,Below College,2,1,0,0,13,1,4,120043,811,7034,124556,16,19,3,4,4,3,3,3,4,No,Non-Travel,1,60,No
EMP0509,37,Male,Single,Sales,Sales Representative,3,Bachelor,0,0,0,0,13,2,4,162768,1206,9472,166103,13,13,3,2,3,2,3,3,3,Yes,Travel_Rarely,2,110,No
EMP0510,28,Male,Single,Sales,Sales Executive,4,Master,5,2,2,1,10,2,4,145229,890,6811,138335,13,1,3,3,3,4,3,3,0,No,Travel_Frequently,2,65,Yes
EMP0511,39,Male,Married,Research & Development,Research Scientist,2,College,4,1,1,0,10,3,4,129021,849,6246,122692,15,9,2,3,2,3,3,4,1,No,Non-Travel,1,50,No
EMP0512,36,Male,Married,Human Resources,HR Specialist,2,College,9,3,2,1,23,2,3,126733,804,6405,124087,11,9,3,3,2,3,2,3,2,No,Travel_Rarely,0,65,No
EMP0513,34,Male,Single,Research & Development,Laboratory Technician,5,Doctorate,0,0,0,0,9,1,3,101475,545,4749,97855,12,1,2,3,3,4,3,3,0,No,Travel_Rarely,0,110,No
EMP0514,27,Male,Single,Sales,Sales Executive,1,Below College,7,3,3,1,20,5,3,104431,642,5198,105791,11,6,4,2,2,3,1,4,1,No,Travel_Rarely,0,115,No
EMP0515,31,Male,Single,Research & Development,Software Engineer,4,Master,5,2,0,1,16,3,2,87106,554,4580,88532,12,3,2,2,3,3,4,3,3,Yes,Travel_Rarely,0,110,No
EMP0516,44,Female,Divorced,Sales,Sales Executive,3,Bachelor,0,0,0,0,1,3,1,49913,368,2716,52118,11,6,2,3,3,4,4,3,2,No,Travel_Frequently,0,125,No
EMP0517,42,Male,Divorced,Sales,Sales Representative,3,Bachelor,5,2,0,1,8,4,2,76072,450,3343,79510,18,15,3,4,3,4,3,3,3,No,Travel_Frequently,2,30,No
EMP0518,27,Male,Single,Research & Development,Laboratory Technician,1,Below College,2,0,0,0,12,4,5,161057,1199,9523,163616,11,1,3,3,1,4,4,3,1,No,Travel_Frequently,0,140,No
EMP0519,37,Male,Single,IT,IT Manager,4,Master,14,5,6,3,27,3,2,89339,567,4945,84922,13,1,1,2,1,3,3,3,3,No,Travel_Rarely,0,140,No
EMP0520,44,Male,Divorced,Sales,Sales Manager,3,Bachelor,0,0,0,0,2,2,4,134464,753,5856,132568,11,3,2,1,4,2,1,4,3,No,Travel_Frequently,3,125,No
EMP0521,20,Male,Divorced,Research & Development,Laboratory Technician,3,Bachelor,5,3,1,2,17,4,1,68165,373,3209,68254,20,29,4,3,4,2,3,3,2,No,Travel_Rarely,2,65,No
EMP0522,42,Female,Married,Research & Development,Software Engineer,4,Master,2,1,0,0,14,1,1,61723,330,2439,61717,11,13,3,3,3,1,2,4,2,Yes,Travel_Rarely,2,110,No
EMP0523,30,Male,Single,Operations,Logistics Coordinator,4,Master,15,9,6,5,23,1,2,90125,552,4519,91056,12,1,2,2,4,3,3,3,2,Yes,Non-Travel,0,130,No
EMP0524,42,Male,Single,Operations,Logistics Coordinator,5,Doctorate,2,0,0,0,15,1,1,58073,293,2391,60747,18,5,3,3,3,2,3,3,2,No,Travel_Rarely,1,90,No
EMP0525,29,Female,Married,Finance,Accountant,3,Bachelor,16,9,3,3,22,3,1,69388,424,3636,72060,18,2,2,2,1,3,3,3,1,Yes,Travel_Rarely,1,130,No
EMP0526,18,Female,Married,Sales,Sales Representative,3,Bachelor,11,6,1,2,12,4,1,66158,494,3559,63570,11,10,2,3,2,4,3,3,3,No,Non-Travel,1,75,No
EMP0527,20,Female,Single,Sales,Sales Manager,5,Doctorate,1,0,0,0,11,6,3,112600,751,5635,109964,17,6,4,2,2,4,3,3,2,No,Travel_Rarely,1,105,No
EMP0528,37,Male,Married,Research & Development,Software Engineer,4,Master,8,4,1,2,19,3,1,60229,415,3133,62235,11,29,3,4,3,1,3,4,1,No,Travel_Frequently,1,75,Yes
EMP0529,39,Female,Single,Research & Development,Software Engineer,2,College,27,14,9,6,32,2,1,67329,356,3104,69512,16,2,1,2,3,2,3,3,3,No,Travel_Rarely,3,125,No
EMP0530,27,Male,Divorced,Research & Development,Software Engineer,2,College,1,0,0,0,9,3,1,58411,361,2687,57098,11,8,4,3,4,4,2,3,4,No,Travel_Rarely,0,130,Yes
EMP0531,43,Male,Single,IT,IT Support,4,Master,2,1,0,0,13,5,3,113717,649,4711,116339,11,12,3,4,4,3,2,3,3,No,Travel_Frequently,0,95,No
EMP0532,20,Male,Single,Finance,Accountant,3,Bachelor,3,1,1,0,5,2,2,81550,590,4752,82952,15,17,2,2,4,4,3,3,1,No,Non-Travel,1,90,No
EMP0533,36,Male,Married,Finance,Financial Analyst,4,Master,1,0,0,0,14,0,2,94696,516,4151,94445,11,5,3,3,4,4,3,4,3,No,Travel_Frequently,1,75,No
EMP0534,24,Male,Married,Research & Development,Software Engineer,3,Bachelor,0,0,0,0,14,3,2,96989,596,5096,94093,25,11,4,2,4,3,1,4,2,Yes,Travel_Rarely,0,150,No
EMP0535,30,Male,Divorced,IT,Systems Administrator,2,College,1,0,0,0,11,2,1,49423,319,2781,51343,11,3,3,1,2,2,3,3,6,No,Travel_Rarely,2,125,No
EMP0536,37,Female,Married,Research & Development,Laboratory Technician,4,Master,1,0,0,0,6,2,3,124253,780,6288,126462,11,5,3,3,2,3,3,3,6,No,Non-Travel,1,70,No
EMP0537,28,Female,Single,Sales,Sales Representative,1,Below College,2,1,0,0,15,5,3,99316,702,6098,96028,11,22,3,4,3,3,4,3,4,No,Non-Travel,1,90,Yes
EMP0538,33,Female,Married,IT,Systems Administrator,3,Bachelor,0,0,0,0,2,3,1,56319,314,2625,57472,14,29,3,3,3,2,4,3,6,No,Travel_Rarely,1,105,No
EMP0539,47,Male,Single,Sales,Sales Representative,3,Bachelor,10,5,3,4,12,3,2,85538,508,3872,87603,15,12,3,3,2,4,3,3,3,No,Travel_Rarely,2,35,No
EMP0540,31,Female,Divorced,Research & Development,Software Engineer,3,Bachelor,6,2,1,1,9,0,1,56181,392,3404,58354,16,4,3,3,4,4,3,3,0,No,Travel_Rarely,3,55,No
EMP0541,45,Male,Married,Research & Development,Laboratory Technician,4,Master,0,0,0,0,8,2,1,61785,390,3224,60072,19,17,1,3,4,2,2,3,3,No,Travel_Rarely,0,135,Yes
EMP0542,25,Female,Married,IT,Systems Administrator,4,Master,5,3,1,1,15,1,3,113631,682,5362,119184,11,1,4,3,3,4,2,3,2,No,Travel_Rarely,0,65,No
EMP0543,42,Male,Single,IT,Developer,4,Master,5,3,1,1,17,6,2,81023,411,3406,78214,19,1,2,2,3,3,3,4,3,Yes,Travel_Rarely,0,110,No
EMP0544,51,Female,Married,Research & Development,Research Scientist,1,Below College,15,9,6,7,22,3,1,57452,395,3097,58030,11,10,3,2,4,4,3,3,3,Yes,Travel_Frequently,2,120,No
EMP0545,18,Male,Divorced,Finance,Accountant,2,College,0,0,0,0,0,2,1,49825,370,2731,50608,17,3,3,3,1,2,3,3,0,No,Travel_Rarely,1,120,No
EMP0546,29,Female,Divorced,Research & Development,Research Director,3,Bachelor,1,0,0,0,13,1,5,177492,1162,9703,176053,23,29,3,4,1,2,2,3,1,No,Travel_Frequently,2,120,No
EMP0547,42,Female,Single,Research & Development,Laboratory Technician,5,Doctorate,13,5,4,2,24,2,3,148967,1063,9055,148595,11,5,3,2,4,2,3,4,3,No,Travel_Rarely,3,35,No
EMP0548,34,Male,Single,IT,Systems Administrator,4,Master,13,9,4,8,23,3,4,149085,938,7847,154912,11,5,3,3,3,2,2,4,3,No,Travel_Rarely,1,50,No
EMP0549,40,Male,Divorced,IT,Systems Administrator,4,Master,6,4,0,2,6,5,2,80428,448,3389,81596,11,11,2,2,3,2,3,4,5,No,Travel_Rarely,0,85,No
EMP0550,30,Female,Divorced,Operations,Operations Analyst,3,Bachelor,7,4,1,3,13,1,2,75723,381,3326,75700,13,14,3,2,4,4,2,3,4,No,Travel_Frequently,0,95,No
EMP0551,37,Male,Single,Sales,Sales Representative,3,Bachelor,0,0,0,0,2,0,2,77063,511,3699,74198,21,6,4,3,2,3,3,3,4,Yes,Travel_Rarely,0,145,No
EMP0552,35,Female,Married,IT,IT Manager,3,Bachelor,3,1,0,0,16,0,1,56565,352,2721,53778,11,2,4,3,3,4,1,3,3,No,Travel_Rarely,2,80,No
EMP0553,48,Male,Married,Human Resources,HR Manager,2,College,1,0,0,0,11,5,2,79109,550,4188,76142,12,14,3,3,3,3,3,3,3,No,Travel_Rarely,0,80,No
EMP0554,39,Male,Divorced,Operations,Operations Manager,1,Below College,0,0,0,0,6,1,2,66368,447,3252,69395,19,3,2,2,2,2,1,4,2,No,Travel_Rarely,1,135,No
EMP0555,40,Male,Single,Sales,Sales Executive,5,Doctorate,8,4,3,3,16,3,1,56515,422,3312,58007,18,1,2,4,2,3,2,3,1,Yes,Travel_Rarely,0,140,No
EMP0556,32,Male,Single,IT,Developer,2,College,0,0,0,0,2,1,3,103358,648,5311,108186,12,9,2,2,4,4,2,3,2,No,Travel_Rarely,0,130,No
EMP0557,32,Female,Married,Human Resources,Recruiter,2,College,3,1,0,0,5,5,1,54174,328,2824,51658,13,1,3,3,2,3,3,3,3,Yes,Travel_Frequently,0,125,No
EMP0558,32,Male,Single,Research & Development,Laboratory Technician,1,Below College,13,9,5,4,14,5,2,74087,423,3715,75422,19,29,2,3,2,1,3,3,1,No,Non-Travel,1,95,No
EMP0559,40,Male,Married,Research & Development,Laboratory Technician,5,Doctorate,1,0,0,0,10,0,1,53475,331,2811,51038,22,10,4,3,3,4,4,4,3,No,Travel_Rarely,0,110,No
EMP0560,32,Male,Married,Research & Development,Research Scientist,3,Bachelor,19,13,6,12,19,3,2,98708,708,5628,101492,23,29,4,4,1,2,2,3,1,No,Travel_Frequently,1,105,No
EMP0561,39,Male,Married,Human Resources,HR Specialist,4,Master,25,18,3,14,33,2,1,64705,330,2758,63934,21,4,1,3,4,3,2,3,2,Yes,Travel_Rarely,1,115,No
EMP0562,57,Female,Married,Finance,Financial Analyst,5,Doctorate,4,3,1,2,9,3,1,69235,515,4403,66436,11,29,3,2,1,3,3,3,4,No,Travel_Frequently,3,95,No
EMP0563,45,Female,Married,Human Resources,HR Specialist,3,Bachelor,0,0,0,0,5,3,2,77983,583,4631,78513,24,1,3,2,3,2,3,3,2,No,Travel_Rarely,2,70,No
EMP0564,33,Male,Single,IT,Developer,4,Master,1,0,0,0,8,5,2,80206,520,4397,78442,11,1,2,2,2,2,2,3,3,No,Travel_Rarely,1,135,No
EMP0565,49,Female,Married,Research & Development,Software Engineer,1,Below College,2,0,0,0,12,1,2,81984,477,3802,83292,11,1,3,1,4,4,3,3,5,No,Non-Travel,2,85,No
EMP0566,32,Female,Divorced,Sales,Sales Executive,2,College,1,0,0,0,5,2,1,57850,321,2509,58765,15,6,3,4,3,4,3,3,4,No,Travel_Frequently,0,115,No
EMP0567,18,Male,Married,Sales,Sales Executive,4,Master,1,0,0,0,9,0,2,81722,465,3739,83397,22,1,2,1,2,3,3,4,5,No,Travel_Frequently,1,150,No
EMP0568,26,Female,Single,Research & Development,Software Engineer,4,Master,17,10,4,6,31,5,2,99339,509,4215,104231,18,7,3,3,4,2,3,3,1,No,Travel_Frequently,1,75,No
EMP0569,18,Male,Single,Research & Development,Software Engineer,3,Bachelor,0,0,0,0,10,5,1,55783,345,2885,55150,14,3,4,3,1,2,2,3,6,No,Non-Travel,0,165,No
EMP0570,33,Male,Single,Sales,Sales Representative,3,Bachelor,6,4,2,3,10,2,3,121148,623,4841,120727,16,4,3,4,3,2,1,4,2,No,Travel_Frequently,1,70,No
EMP0571,37,Female,Married,Research & Development,Research Scientist,3,Bachelor,0,0,0,0,1,5,2,79858,542,4397,82290,17,10,3,3,4,3,4,3,1,No,Travel_Frequently,0,110,No
EMP0572,53,Male,Married,Research & Development,Software Engineer,1,Below College,4,2,0,1,9,0,1,47603,282,2440,47976,15,1,2,3,3,2,2,3,3,Yes,Travel_Rarely,0,120,No
EMP0573,40,Female,Married,Research & Development,Software Engineer,2,College,12,8,2,3,26,3,4,138052,759,6650,131663,13,14,4,2,3,1,2,3,3,Yes,Travel_Rarely,0,90,No
EMP0574,34,Female,Single,Research & Development,Research Scientist,2,College,1,0,0,0,9,4,3,93671,595,4500,96884,11,8,4,3,1,3,4,3,4,No,Travel_Frequently,2,110,No
EMP0575,45,Male,Single,Sales,Sales Manager,2,College,1,0,0,0,3,6,5,157895,1173,8807,150813,15,24,2,2,1,3,3,4,0,No,Travel_Rarely,0,140,Yes
EMP0576,18,Female,Married,Operations,Operations Analyst,4,Master,5,3,1,2,14,3,3,106867,720,5963,103349,14,4,4,4,1,4,3,3,3,No,Non-Travel,0,65,No
EMP0577,39,Male,Married,Finance,Financial Analyst,2,College,6,4,2,3,9,3,2,81640,508,3994,78391,15,29,2,2,4,3,3,3,4,No,Travel_Frequently,2,95,No
EMP0578,44,Male,Single,IT,Developer,2,College,5,2,1,1,14,2,1,49928,346,2504,47820,20,8,2,2,4,3,3,3,6,Yes,Travel_Rarely,0,125,No
EMP0579,22,Female,Married,Sales,Sales Representative,3,Bachelor,1,0,0,0,11,4,3,104835,717,5560,99862,13,29,3,3,2,2,3,3,2,No,Travel_Frequently,3,110,No
EMP0580,48,Female,Single,IT,IT Support,5,Doctorate,1,0,0,0,8,0,5,210097,1518,12889,200748,13,1,3,3,2,3,1,3,2,No,Travel_Rarely,2,95,No
EMP0581,40,Male,Divorced,Finance,Financial Analyst,2,College,15,4,3,3,20,3,2,80416,443,3754,79953,15,13,3,3,1,3,3,4,3,No,Non-Travel,1,60,No
EMP0582,32,Male,Divorced,IT,IT Support,1,Below College,12,5,1,3,24,2,4,124541,890,7112,121462,25,16,3,2,2,3,2,4,2,Yes,Travel_Rarely,1,80,No
EMP0583,43,Female,Single,Sales,Sales Manager,3,Bachelor,3,1,1,0,9,7,1,49331,283,2251,47488,11,1,1,2,2,3,1,3,2,No,Travel_Rarely,3,130,No
EMP0584,59,Female,Single,IT,Developer,4,Master,9,3,3,2,15,3,2,79634,585,4754,80897,20,8,2,2,3,3,3,3,1,No,Non-Travel,1,75,No
EMP0585,38,Female,Married,Finance,Financial Analyst,3,Bachelor,3,1,1,0,6,2,4,147599,841,6350,143556,13,16,3,3,4,4,3,3,1,No,Travel_Rarely,0,45,No
EMP0586,39,Male,Single,Human Resources,HR Manager,4,Master,2,0,0,0,16,3,3,123923,906,7285,117961,14,8,2,3,3,3,2,3,4,No,Non-Travel,2,100,No
EMP0587,32,Male,Married,IT,Developer,5,Doctorate,0,0,0,0,11,4,5,180934,1340,9671,179457,11,1,1,3,3,3,3,3,3,No,Travel_Rarely,0,110,No
EMP0588,28,Male,Divorced,Research & Development,Research Director,4,Master,2,0,0,0,7,3,3,105573,566,4505,103571,24,11,2,3,4,4,3,3,4,No,Travel_Frequently,0,120,No
EMP0589,45,Female,Married,Research & Development,Software Engineer,4,Master,3,2,0,1,14,1,2,83013,617,4774,81507,16,1,4,3,3,2,3,3,0,No,Travel_Rarely,2,25,No
EMP0590,28,Male,Divorced,Sales,Sales Representative,3,Bachelor,0,0,0,0,8,0,2,82620,430,3560,82167,18,17,4,4,3,3,4,3,1,No,Travel_Rarely,0,95,Yes
EMP0591,37,Male,Married,IT,IT Support,1,Below College,2,1,0,0,4,8,4,120941,670,5508,122983,11,1,2,2,2,4,3,3,3,No,Travel_Rarely,1,95,No
EMP0592,32,Female,Single,Sales,Sales Manager,5,Doctorate,7,5,3,2,14,1,2,92100,562,4388,93172,11,1,2,3,2,2,4,3,2,No,Travel_Rarely,1,65,No
EMP0593,41,Male,Married,Research & Development,Laboratory Technician,3,Bachelor,5,3,1,1,11,5,1,54246,405,2920,56617,17,3,3,3,3,2,3,4,6,Yes,Travel_Rarely,2,65,No
EMP0594,40,Female,Married,Research & Development,Research Scientist,2,College,5,3,1,1,8,1,2,68829,428,3254,68950,14,10,4,2,4,3,3,3,2,Yes,Travel_Rarely,0,95,Yes
EMP0595,47,Female,Married,Research & Development,Software Engineer,4,Master,12,3,5,1,21,3,2,101242,645,5297,100964,17,29,2,3,3,2,4,3,3,No,Travel_Frequently,1,55,No
EMP0596,31,Female,Single,Sales,Sales Representative,2,College,0,0,0,0,12,1,1,61757,415,3036,59987,25,1,4,2,4,3,4,3,2,No,Travel_Rarely,0,135,No
EMP0597,34,Male,Single,IT,IT Manager,3,Bachelor,4,2,1,1,6,1,3,117421,871,6421,120419,17,1,3,2,1,2,3,3,5,No,Travel_Frequently,0,105,No
EMP0598,27,Male,Divorced,Finance,Finance Manager,3,Bachelor,7,5,1,2,20,1,1,53877,374,3079,51941,12,4,4,3,4,3,3,3,3,No,Travel_Frequently,0,100,No
EMP0599,32,Female,Single,Sales,Sales Representative,3,Bachelor,3,1,0,0,9,1,2,87341,485,4078,87263,11,18,2,2,4,3,2,3,2,Yes,Non-Travel,0,120,Yes
EMP0600,40,Female,Divorced,Sales,Sales Manager,4,Master,1,0,0,0,10,1,3,119824,689,5315,118881,11,6,4,2,3,3,4,3,1,Yes,Travel_Rarely,3,95,No
EMP0601,44,Female,Divorced,Sales,Sales Executive,2,College,0,0,0,0,8,3,2,87577,459,3664,88963,12,3,3,3,4,2,3,3,1,No,Travel_Frequently,1,60,Yes
EMP0602,27,Male,Divorced,Finance,Financial Analyst,3,Bachelor,10,4,3,2,21,2,3,109510,723,6299,114083,13,8,4,3,3,2,4,3,6,Yes,Travel_Frequently,1,75,No
EMP0603,45,Female,Married,Research & Development,Laboratory Technician,3,Bachelor,3,1,1,0,12,9,1,62171,338,2944,64947,15,3,3,2,2,2,2,3,6,No,Travel_Rarely,1,70,No
EMP0604,50,Female,Married,Research & Development,Research Scientist,4,Master,10,3,3,2,12,2,5,174663,985,7576,168860,17,5,3,2,2,3,3,3,5,No,Travel_Rarely,3,30,No
EMP0605,41,Female,Divorced,Sales,Sales Manager,4,Master,4,3,1,1,18,5,1,66228,478,4061,64650,17,4,4,3,3,2,3,4,0,No,Travel_Rarely,1,25,No
EMP0606,55,Female,Single,IT,Developer,3,Bachelor,5,1,0,0,14,3,1,56355,327,2665,58111,15,16,3,3,4,4,4,3,2,No,Non-Travel,1,65,No
EMP0607,29,Female,Married,Finance,Financial Analyst,4,Master,8,3,3,2,16,2,4,165472,1061,9295,165774,16,25,3,4,1,3,4,3,1,Yes,Travel_Frequently,0,120,No
EMP0608,24,Female,Married,Finance,Finance Manager,2,College,5,2,1,1,17,3,3,121318,727,5789,120748,25,14,3,1,3,2,2,3,3,No,Travel_Frequently,1,85,No
EMP0609,19,Male,Married,Human Resources,HR Specialist,5,Doctorate,2,1,0,0,9,3,1,58826,305,2574,60065,11,5,3,1,4,1,3,3,3,No,Travel_Rarely,0,145,No
EMP0610,51,Male,Married,Sales,Sales Manager,3,Bachelor,3,1,0,0,14,3,5,198159,1170,9861,200178,14,7,4,1,1,1,1,4,1,No,Non-Travel,1,90,Yes
EMP0611,43,Male,Married,Sales,Sales Manager,4,Master,8,3,2,1,10,2,2,75951,457,3654,79526,11,1,1,3,1,3,3,3,2,Yes,Travel_Frequently,0,135,No
EMP0612,36,Male,Married,Sales,Sales Manager,1,Below College,2,0,0,0,16,5,5,178145,1289,10921,179640,13,13,3,3,2,2,3,3,0,No,Travel_Rarely,1,70,No
EMP0613,39,Male,Divorced,Research & Development,Research Director,2,College,2,1,0,0,9,3,2,74680,433,3298,74425,11,9,4,3,2,1,3,3,2,No,Non-Travel,0,105,No
EMP0614,25,Male,Single,Sales,Sales Manager,3,Bachelor,0,0,0,0,11,2,2,75084,446,3298,75405,11,23,3,4,2,2,4,3,3,Yes,Non-Travel,1,140,No
EMP0615,60,Male,Divorced,Research & Development,Research Director,5,Doctorate,12,8,2,7,15,3,2,104495,726,5721,107719,11,2,4,3,2,4,3,4,2,Yes,Non-Travel,1,55,No
EMP0616,38,Male,Married,Research & Development,Research Scientist,3,Bachelor,0,0,0,0,5,4,1,48600,335,2917,49147,11,14,4,4,1,3,3,3,2,No,Travel_Rarely,0,120,Yes
EMP0617,38,Female,Divorced,Operations,Operations Analyst,5,Doctorate,5,3,2,2,16,4,2,98088,686,5488,99530,15,11,3,2,3,4,3,3,0,Yes,Travel_Rarely,0,80,No
EMP0618,44,Female,Married,Human Resources,HR Manager,3,Bachelor,2,1,0,0,11,0,2,92683,684,5620,97052,18,3,3,1,3,2,3,3,4,No,Non-Travel,0,90,Yes
EMP0619,41,Male,Married,Finance,Accountant,3,Bachelor,2,1,0,0,3,1,1,59890,418,3427,60599,11,11,4,2,3,1,4,3,3,No,Travel_Frequently,1,100,No
EMP0620,39,Female,Single,IT,IT Manager,2,College,5,2,1,1,12,4,1,60317,363,2690,59594,11,25,4,1,3,1,4,3,1,No,Travel_Frequently,1,125,Yes
EMP0621,29,Male,Divorced,Sales,Sales Manager,4,Master,0,0,0,0,12,2,1,54603,385,3012,55647,15,25,4,4,4,4,2,3,2,No,Non-Travel,1,115,No
EMP0622,41,Male,Single,IT,IT Support,2,College,4,2,1,0,12,4,4,148425,930,7747,150791,17,12,2,2,4,2,3,4,0,No,Travel_Rarely,1,50,No
EMP0623,55,Male,Divorced,Research & Development,Research Scientist,5,Doctorate,7,3,1,2,13,3,2,85658,487,4263,81493,18,1,2,3,4,3,2,3,4,No,Travel_Rarely,1,45,No
EMP0624,50,Male,Divorced,IT,IT Manager,5,Doctorate,8,3,3,1,15,1,3,137671,792,5915,137221,11,20,3,2,2,2,3,3,5,No,Non-Travel,1,30,No
EMP0625,52,Female,Single,Research & Development,Research Scientist,5,Doctorate,0,0,0,0,6,3,5,211216,1174,9223,216346,11,10,3,2,4,3,3,3,0,No,Non-Travel,0,100,No
EMP0626,31,Female,Single,Operations,Operations Manager,3,Bachelor,11,3,2,1,21,0,2,98188,526,3867,98178,11,3,2,2,4,2,2,3,4,No,Travel_Rarely,1,75,No
EMP0627,27,Male,Married,Research & Development,Laboratory Technician,4,Master,5,2,2,1,14,1,5,179654,981,7443,184677,11,2,2,2,2,3,4,4,0,Yes,Travel_Frequently,0,130,No
EMP0628,35,Male,Single,Research & Development,Research Scientist,4,Master,10,4,2,3,13,1,1,62535,322,2512,62227,11,1,2,3,1,4,3,3,2,No,Travel_Frequently,1,105,No
EMP0629,37,Male,Divorced,Operations,Logistics Coordinator,2,College,3,1,1,0,3,3,1,55897,403,3250,58598,12,1,3,4,3,3,4,3,2,No,Travel_Frequently,2,60,Yes
EMP0630,47,Male,Single,Sales,Sales Executive,4,Master,3,1,0,0,5,2,2,90784,665,5033,88903,13,14,4,3,1,3,1,3,4,No,Travel_Rarely,1,70,No
EMP0631,20,Male,Single,IT,IT Support,1,Below College,12,7,1,5,18,3,2,69146,447,3381,66325,15,2,4,3,2,3,4,3,2,No,Travel_Rarely,0,95,No
EMP0632,52,Male,Divorced,IT,IT Support,3,Bachelor,11,7,3,5,21,2,4,173230,1230,10386,172017,11,1,3,1,3,4,3,3,2,No,Travel_Rarely,0,65,Yes
EMP0633,35,Female,Married,Finance,Financial Analyst,2,College,2,1,0,0,12,4,2,69109,377,3295,69397,14,5,3,4,3,2,2,3,4,No,Travel_Rarely,0,95,No
EMP0634,32,Female,Divorced,Operations,Logistics Coordinator,2,College,1,0,0,0,7,4,1,54784,397,3063,53957,11,6,3,1,4,2,3,3,4,No,Travel_Rarely,1,115,No
EMP0635,26,Male,Married,Operations,Operations Manager,3,Bachelor,2,1,0,0,12,5,3,115831,725,6018,112845,11,1,3,4,3,4,4,4,5,Yes,Travel_Rarely,1,85,No
EMP0636,20,Female,Married,Sales,Sales Representative,3,Bachelor,2,1,0,0,14,4,2,75176,388,2953,76469,17,1,3,3,3,3,3,3,1,No,Non-Travel,0,105,No
EMP0637,45,Male,Married,Finance,Finance Manager,4,Master,1,0,0,0,3,3,1,48078,257,2231,47487,11,2,3,2,2,4,3,3,3,Yes,Travel_Rarely,2,120,No
EMP0638,37,Male,Married,IT,Developer,1,Below College,1,0,0,0,1,2,2,74824,431,3567,75806,11,11,1,3,3,3,4,3,5,Yes,Travel_Frequently,0,165,No
EMP0639,24,Male,Married,IT,Systems Administrator,3,Bachelor,9,7,3,6,18,4,4,144105,736,6244,148126,17,1,3,4,3,3,2,3,4,Yes,Travel_Rarely,1,60,No
EMP0640,24,Female,Married,Sales,Sales Manager,2,College,0,0,0,0,8,0,3,89077,514,3741,91401,13,8,2,2,4,1,3,3,1,Yes,Travel_Rarely,1,120,No
EMP0641,33,Female,Married,IT,IT Support,3,Bachelor,5,2,1,1,16,2,2,93542,481,3923,92375,17,1,1,2,2,3,3,3,2,No,Travel_Rarely,1,75,No
EMP0642,53,Female,Single,Operations,Logistics Coordinator,4,Master,0,0,0,0,5,1,2,90478,505,4062,91092,17,2,3,1,3,3,3,3,3,No,Travel_Rarely,3,95,No
EMP0643,34,Male,Married,Operations,Logistics Coordinator,3,Bachelor,2,0,0,0,14,2,1,60541,342,2622,60236,11,4,2,3,3,3,2,3,1,No,Non-Travel,0,135,No
EMP0644,21,Female,Single,Research & Development,Research Scientist,4,Master,0,0,0,0,12,2,2,78481,587,4472,81391,19,1,3,1,4,2,3,3,2,Yes,Travel_Rarely,0,170,No
EMP0645,34,Male,Married,Sales,Sales Executive,3,Bachelor,1,0,0,0,12,2,3,93557,522,4242,97100,11,1,2,3,4,4,3,3,5,Yes,Travel_Rarely,1,100,No
EMP0646,34,Female,Single,Research & Development,Research Director,4,Master,7,4,1,2,13,6,2,93449,523,4356,91988,13,4,3,4,2,2,3,3,2,No,Travel_Rarely,0,60,No
EMP0647,18,Male,Married,Finance,Finance Manager,3,Bachelor,10,6,4,4,10,6,1,57781,388,2814,55422,12,3,4,4,3,2,3,3,2,No,Travel_Rarely,3,55,Yes
EMP0648,36,Male,Married,IT,IT Manager,3,Bachelor,1,0,0,0,1,3,4,133544,954,7734,129104,11,13,3,1,3,4,2,3,3,No,Non-Travel,0,115,No
EMP0649,34,Male,Single,Research & Development,Research Director,4,Master,3,0,1,0,6,3,3,118278,705,5268,116704,21,1,3,3,4,3,4,3,3,Yes,Non-Travel,0,85,No
EMP0650,43,Female,Single,Sales,Sales Representative,1,Below College,3,1,1,0,9,1,2,72924,524,3890,73392,16,19,4,1,3,3,3,3,5,Yes,Travel_Frequently,1,105,No
EMP0651,55,Male,Single,Research & Development,Software Engineer,4,Master,10,6,2,3,23,5,1,58938,344,2819,59862,11,16,3,3,1,4,4,3,4,Yes,Travel_Rarely,0,130,No
EMP0652,48,Female,Married,Research & Development,Software Engineer,4,Master,7,3,0,2,17,2,1,71519,392,3017,70312,11,14,2,4,2,1,1,3,3,Yes,Travel_Rarely,0,110,No
EMP0653,34,Male,Divorced,Operations,Logistics Coordinator,3,Bachelor,3,2,1,1,17,3,1,61369,357,2822,62396,25,3,2,3,3,1,3,3,5,No,Non-Travel,3,70,No
EMP0654,25,Female,Single,IT,IT Support,1,Below College,5,2,1,1,15,2,2,81202,529,4113,84756,12,17,3,4,3,3,2,3,4,No,Travel_Rarely,0,85,No
EMP0655,60,Female,Married,Research & Development,Research Scientist,1,Below College,9,3,2,1,16,2,1,61936,366,3014,62877,11,2,3,4,2,2,3,3,2,Yes,Travel_Frequently,1,90,Yes
